timestamp,bitcoin,ethereum,solana
2024-08-29,59388.1796875,2528.792724609375,140.0540313720703
2024-08-30,59119.4765625,2525.822021484375,138.09999084472656
2024-08-31,58969.8984375,2513.393798828125,135.37425231933594
2024-09-01,57325.48828125,2427.90234375,128.6905517578125
2024-09-02,59112.48046875,2538.187255859375,135.0023651123047
2024-09-03,57431.0234375,2420.603759765625,127.57758331298828
2024-09-04,57971.5390625,2448.97705078125,133.60391235351562
2024-09-05,56160.48828125,2367.737548828125,129.32894897460938
2024-09-06,53948.75390625,2223.87646484375,124.99007415771484
2024-09-07,54139.6875,2274.107177734375,127.72156524658203
2024-09-08,54841.56640625,2297.29296875,129.98951721191406
2024-09-09,57019.53515625,2358.482177734375,135.02561950683594
2024-09-10,57648.7109375,2389.5810546875,135.63522338867188
2024-09-11,57343.171875,2339.841552734375,132.4973907470703
2024-09-12,58127.01171875,2361.78173828125,136.14190673828125
2024-09-13,60571.30078125,2441.607177734375,139.1005401611328
2024-09-14,60005.12109375,2418.595703125,137.17977905273438
2024-09-15,59182.8359375,2320.897216796875,131.4993896484375
2024-09-16,58192.5078125,2295.28369140625,131.47259521484375
2024-09-17,60308.5390625,2341.707763671875,131.53707885742188
2024-09-18,61649.6796875,2369.72900390625,133.99185180664062
2024-09-19,62940.45703125,2464.752197265625,142.83627319335938
2024-09-20,63192.9765625,2561.072021484375,146.56680297851562
2024-09-21,63394.83984375,2615.857177734375,149.52703857421875
2024-09-22,63648.7109375,2582.862548828125,144.80364990234375
2024-09-23,63329.80078125,2648.54638671875,144.8149871826172
2024-09-24,64301.96875,2654.35498046875,152.89215087890625
2024-09-25,63143.14453125,2579.388671875,148.02342224121094
2024-09-26,65181.01953125,2632.199951171875,155.5760955810547
2024-09-27,65790.6640625,2695.900634765625,157.74993896484375
2024-09-28,65887.6484375,2677.5390625,156.9124298095703
2024-09-29,65635.3046875,2659.346923828125,158.62916564941406
2024-09-30,63329.5,2603.062744140625,152.61846923828125
2024-10-01,60837.0078125,2448.921142578125,145.28988647460938
2024-10-02,60632.78515625,2365.231689453125,140.38555908203125
2024-10-03,60759.40234375,2349.791259765625,136.78518676757812
2024-10-04,62067.4765625,2414.7939453125,143.17227172851562
2024-10-05,62089.94921875,2415.6318359375,142.7117462158203
2024-10-06,62818.953125,2439.957763671875,146.44236755371094
2024-10-07,62236.66015625,2421.796630859375,143.99179077148438
2024-10-08,62131.96875,2439.8408203125,143.39442443847656
2024-10-09,60582.1015625,2368.283447265625,139.31553649902344
2024-10-10,60274.5,2383.85791015625,138.88841247558594
2024-10-11,62445.08984375,2436.513427734375,145.3811492919922
